Sexo;Edad;Nacionalidad;Viaja_solo;Viaja_pareja;Viaja_hijo;Viaja_amigos;Viaja_otros;Noches;Tipo_alojamiento;Coste_vuelos;Coste_alojamiento;Gastos;Horas_fuera_alojamiento;Visitas_totales_Islas;Visitas_total_GC;Calificacion;Repetiria;Nivel_educativo;Situacion_laboral;Ingresos;Personas_hogar;Cuatrimestre;Año
6;50;Dinamarca;No;Si;No;No;No;7;2;461;871;401;2;7;6;3;10;4;1;4;2;Q1;2019
6;52;Dinamarca;No;No;No;No;Si;7;4;881;1.665;551;7;2;2;5;10;4;7;3;2;Q1;2019
1;73;Suiza;No;Si;No;No;No;7;4;337;637;587;10;2;2;3;10;4;7;3;2;Q1;2019
1;80;Dinamarca;No;Si;No;No;No;14;3;979;1.852;600;3;5;1;4;10;4;7;3;2;Q1;2019
6;69;Dinamarca;No;Si;No;No;No;7;4;200;377;781;8;23;8;3;10;4;7;2;2;Q1;2019
6;72;Dinamarca;No;Si;No;No;No;7;3;601;1.136;351;6;3;3;3;7;4;7;4;2;Q1;2019
1;39;Otros;No;No;Si;No;No;10;6;600;700;1.140;6;4;2;4;7;4;3;1;4;Q1;2019
1;55;Dinamarca;No;Si;No;No;No;10;2;461;871;690;5;3;3;3;9;4;1;3;2;Q1;2019
1;67;Paises Bajos;No;No;No;Si;No;7;4;298;959;523;10;3;3;3;5;4;1;2;1;Q1;2019
6;56;Paises Bajos;No;Si;No;No;No;7;1;563;1.814;263;4;20;0;4;10;4;1;4;2;Q1;2019
1;72;Paises Bajos;No;Si;No;No;No;6;1;308;992;605;6;11;4;3;7;3;4;2;2;Q1;2019
6;37;Otros;No;No;Si;No;No;14;2;652;1.348;1.500;1;4;2;3;10;4;1;2;4;Q1;2019
1;79;Paises Bajos;No;Si;No;No;No;2;2;160;517;263;10;15;15;4;9;4;7;3;2;Q1;2019
1;39;Paises Bajos;No;Si;No;No;No;14;4;219;1.500;600;5;2;2;4;10;3;2;2;1;Q1;2019
6;58;Paises Bajos;No;No;No;Si;No;8;4;113;364;423;10;3;3;3;10;4;2;1;2;Q1;2019
6;52;Paises Bajos;No;Si;No;No;No;7;4;260;600;600;6;6;1;4;8;4;4;2;2;Q1;2019
1;37;Paises Bajos;No;Si;No;No;No;7;2;232;746;723;8;6;1;3;10;4;1;2;2;Q1;2019
6;48;Paises Bajos;No;Si;No;No;No;7;4;232;746;423;12;10;10;3;10;3;1;3;3;Q1;2019
6;63;Paises Bajos;No;No;Si;No;No;3;3;61;198;403;11;1;0;4;6;3;10;2;2;Q1;2019
6;49;Paises Bajos;No;No;No;No;Si;5;1;800;2.200;610;4;2;0;3;9;4;1;4;4;Q1;2019
6;45;Paises Bajos;No;Si;No;No;No;7;2;303;975;223;6;2;0;4;8;3;2;2;2;Q1;2019
6;56;España;No;Si;No;No;No;8;2;438;870;537;6;3;1;3;10;3;2;2;3;Q1;2019
6;47;España;No;No;Si;No;No;5;2;300;800;440;5;3;1;5;10;3;2;2;3;Q1;2019
1;40;España;No;No;No;Si;No;1;5;400;200;500;16;4;2;5;10;4;2;4;5;Q1;2019
1;50;Alemania;No;Si;No;No;No;8;2;800;900;660;2;4;1;3;6;3;2;2;3;Q1;2019
6;68;Otros;No;Si;No;No;No;7;1;772;1.596;1.257;6;12;5;3;10;4;7;2;2;Q1;2019
6;57;Paises Bajos;No;Si;No;No;No;8;4;255;822;633;8;16;16;4;10;4;7;1;2;Q1;2019
1;25;Otros;No;No;No;No;Si;4;4;45;446;743;12;3;3;5;10;3;2;3;1;Q1;2019
1;57;Alemania;No;Si;No;No;No;7;2;555;1.013;567;4;2;2;4;8;4;1;3;2;Q1;2019
6;50;Alemania;No;No;No;No;Si;6;4;85;300;310;9;3;1;4;10;4;1;1;1;Q1;2019
6;47;Otros;No;Si;No;No;No;31;4;164;1.644;682;6;3;3;5;10;3;3;4;2;Q1;2019
6;67;Alemania;Si;No;No;No;No;7;2;272;496;432;1;2;2;3;10;2;2;1;1;Q1;2019
6;63;Finlandia;No;No;Si;No;No;8;5;260;2.300;435;3;8;8;3;9;4;7;4;3;Q1;2019
6;68;Finlandia;No;No;No;Si;No;12;6;320;400;385;12;2;2;3;10;3;1;3;1;Q1;2019
6;57;Finlandia;No;Si;No;No;No;7;5;500;240;130;8;4;0;3;7;4;1;4;2;Q1;2019
6;34;Otros;No;No;Si;No;No;12;6;248;339;715;8;2;2;3;10;4;1;4;3;Q1;2019
1;41;Finlandia;No;No;Si;No;No;7;4;294;555;651;8;2;2;3;6;3;1;2;2;Q1;2019
6;44;Finlandia;No;Si;No;No;No;7;5;400;350;400;9;6;5;3;10;3;3;2;3;Q1;2019
6;65;Finlandia;Si;No;No;No;No;7;6;220;150;545;12;5;0;3;10;4;7;2;2;Q1;2019
6;65;Finlandia;No;Si;No;No;No;7;5;500;500;1.200;8;8;4;3;7;4;3;2;1;Q1;2019
6;63;Otros;No;Si;No;No;No;8;3;143;295;314;12;17;6;3;8;4;1;1;2;Q1;2019
1;60;Otros;No;No;No;No;Si;14;1;200;2.300;4.000;10;5;3;3;10;4;7;2;2;Q1;2019
1;43;Paises Bajos;No;No;No;Si;No;9;4;125;320;1.000;10;6;6;3;9;3;1;3;5;Q1;2019
6;56;Paises Bajos;No;Si;No;No;No;7;1;397;1.280;458;10;11;7;3;10;3;1;1;2;Q1;2019
1;25;Alemania;No;Si;No;No;No;14;2;1.369;2.499;2.132;1;6;5;3;10;4;3;4;2;Q1;2019
6;56;Alemania;No;Si;No;No;No;8;3;350;638;206;8;1;1;4;10;1;1;4;2;Q1;2019
1;25;Alemania;No;Si;No;No;No;6;3;110;280;505;8;4;4;3;5;4;1;2;2;Q1;2019
1;52;Reino Unido;No;Si;No;No;No;3;4;66;245;670;14;22;22;4;10;1;1;2;1;Q1;2019
1;45;Reino Unido;No;No;No;Si;No;3;4;56;139;336;15;6;3;5;10;3;2;1;1;Q1;2019
6;35;Reino Unido;No;Si;No;No;No;4;4;90;278;651;14;1;1;5;10;4;1;3;4;Q1;2019
1;64;Italia;No;Si;No;No;No;35;4;300;1.700;1.750;6;1;1;3;9;4;7;1;2;Q1;2019
1;30;Italia;No;No;Si;No;No;7;2;500;1.090;500;6;4;1;3;8;4;3;1;3;Q1;2019
1;48;Italia;No;Si;No;No;No;7;4;400;530;500;12;6;6;3;8;4;1;2;2;Q1;2019
6;46;Italia;No;Si;No;No;No;7;1;200;700;500;12;3;0;5;10;4;2;4;6;Q1;2019
1;68;Bélgica;No;Si;No;No;No;7;1;625;1.817;118;10;7;3;3;8;4;7;2;2;Q1;2019
6;49;Otros;No;Si;No;No;No;7;6;60;400;350;8;8;5;3;10;4;2;1;2;Q1;2019
1;38;Otros;No;Si;No;No;No;10;6;40;400;200;8;2;1;3;8;4;3;1;1;Q1;2019
1;57;Italia;No;Si;No;No;No;7;3;200;500;480;6;2;1;4;9;2;3;3;2;Q1;2019
6;56;Italia;Si;No;No;No;No;8;2;200;960;410;12;7;4;3;10;4;1;3;2;Q1;2019
1;40;Italia;No;No;Si;No;No;12;4;1.000;1.460;145;12;4;4;3;10;4;2;4;4;Q1;2019
1;56;Dinamarca;No;No;No;No;Si;7;3;647;1.224;451;4;1;0;3;7;4;1;4;3;Q1;2019
6;71;Dinamarca;No;Si;No;No;No;14;3;746;1.411;539;2;5;3;5;10;4;7;4;2;Q1;2019
6;56;Dinamarca;No;No;No;Si;No;7;1;1.347;2.547;751;2;6;3;3;9;4;1;4;2;Q1;2019
6;65;Suiza;Si;No;No;No;No;7;4;332;627;445;3;8;6;3;8;4;4;2;1;Q1;2019
1;23;Dinamarca;No;No;No;No;Si;7;4;274;519;555;10;3;2;3;9;3;1;2;3;Q1;2019
1;69;Dinamarca;No;Si;No;No;No;7;2;840;1.588;135;6;4;4;3;8;4;7;4;2;Q1;2019
1;54;Dinamarca;No;Si;No;No;No;7;3;694;1.312;1.917;5;6;3;3;7;4;1;4;2;Q1;2019
6;64;Francia;No;Si;No;No;No;30;6;490;1.400;1.250;10;3;3;3;10;2;7;2;1;Q1;2019
6;65;Dinamarca;No;Si;No;No;No;7;4;204;386;501;8;8;8;3;8;4;7;4;2;Q1;2019
1;75;Dinamarca;No;Si;No;No;No;8;3;787;1.489;451;3;10;9;3;10;4;7;3;2;Q1;2019
6;45;Dinamarca;No;No;Si;No;No;7;3;1.166;2.205;40;3;2;2;3;6;3;1;4;2;Q1;2019
6;60;Dinamarca;Si;No;No;No;No;30;4;40;600;250;10;2;0;3;3;4;3;3;6;Q1;2019
6;55;Dinamarca;No;No;Si;No;No;14;3;1.907;3.606;7.567;6;24;24;4;10;1;1;2;2;Q1;2019
1;50;Dinamarca;No;Si;No;No;No;7;4;386;730;451;2;3;3;3;10;4;2;3;2;Q1;2019
1;69;Dinamarca;No;Si;No;No;No;7;2;344;651;751;3;7;7;3;9;4;7;3;2;Q1;2019
6;30;Reino Unido;No;No;Si;No;No;7;4;334;502;1.000;4;7;1;4;10;4;2;4;2;Q1;2019
1;67;Bélgica;No;Si;No;No;No;7;1;486;1.414;230;7;4;1;4;10;3;7;1;2;Q1;2019
1;42;Reino Unido;No;Si;No;No;No;14;4;243;613;5.597;16;6;6;3;10;1;2;2;2;Q1;2019
1;34;Reino Unido;No;No;No;Si;No;7;4;321;459;739;8;6;6;4;10;4;1;2;2;Q1;2019
6;50;Reino Unido;No;Si;No;No;No;14;1;1.459;4.531;427;1;5;4;3;10;4;3;1;2;Q1;2019
6;48;Reino Unido;No;Si;No;No;No;7;2;78;368;448;8;6;1;4;9;3;1;2;2;Q1;2019
6;58;Reino Unido;No;Si;No;No;No;10;2;406;2.453;600;4;12;12;3;10;4;2;3;1;Q1;2019
6;27;Reino Unido;No;No;No;Si;No;3;6;557;334;900;12;2;2;3;10;4;1;3;2;Q1;2019
6;32;Reino Unido;No;Si;No;No;No;3;2;56;334;150;5;5;2;4;10;4;1;2;5;Q1;2019
1;72;Reino Unido;No;No;No;Si;No;7;3;340;1.056;391;6;3;2;3;10;4;7;4;2;Q1;2019
1;47;Paises Bajos;No;No;No;Si;No;4;2;947;2.653;1.400;3;3;3;3;6;4;6;4;4;Q1;2019
1;54;Bélgica;Si;No;No;No;No;5;2;150;517;89;1;3;3;3;8;4;1;2;1;Q1;2019
6;57;Irlanda;No;Si;No;No;No;7;4;580;640;1.250;6;6;6;3;10;4;4;4;3;Q1;2019
1;74;Irlanda;No;Si;No;No;No;7;4;450;1.000;830;8;3;1;3;8;4;7;2;6;Q1;2019
6;45;Irlanda;No;Si;No;No;No;12;4;500;2.700;2.000;10;15;12;5;10;4;1;4;2;Q1;2019
6;24;Reino Unido;No;Si;No;No;No;7;4;72;1.003;325;5;2;1;5;10;3;1;1;2;Q1;2019
6;51;Alemania;No;Si;No;No;No;9;2;661;1.207;732;6;5;1;5;10;4;1;3;2;Q1;2019
6;68;Alemania;Si;No;No;No;No;7;2;336;612;320;4;15;6;3;10;3;7;2;1;Q1;2019
6;42;España;No;Si;No;No;No;5;2;431;787;432;12;12;9;4;10;4;1;4;2;Q1;2019
1;81;Alemania;No;Si;No;No;No;8;2;591;1.078;382;8;4;0;4;9;4;2;2;2;Q1;2019
6;62;Alemania;No;Si;No;No;No;5;4;212;388;280;10;3;3;5;10;4;1;2;1;Q1;2019
1;48;Reino Unido;No;Si;No;No;No;4;4;223;446;560;7;3;0;3;8;3;2;2;3;Q1;2019
6;50;Alemania;No;Si;No;No;No;10;2;850;1.550;605;2;6;1;4;10;4;1;2;2;Q1;2019
1;75;Finlandia;No;Si;No;No;No;7;5;397;752;351;3;5;5;3;8;4;7;4;2;Q1;2019
6;53;Finlandia;No;Si;No;No;No;7;4;121;228;851;8;8;5;2;0;3;3;2;2;Q1;2019
6;32;Suiza;No;Si;No;No;No;7;4;448;458;382;4;1;0;4;8;4;4;3;2;Q1;2019
6;37;Suiza;No;No;Si;No;No;13;4;730;1.733;528;3;4;3;4;10;4;1;4;4;Q1;2019
6;46;Alemania;Si;No;No;No;No;4;4;98;275;217;12;16;16;5;10;3;4;3;1;Q1;2019
1;40;España;Si;No;No;No;No;1;2;120;110;34;10;14;14;3;8;4;1;2;4;Q1;2019
1;58;España;Si;No;No;No;No;7;2;120;850;400;8;6;0;4;9;4;7;2;1;Q1;2019
1;67;Bélgica;No;Si;No;No;No;7;5;559;1.624;318;6;4;3;3;9;3;7;2;2;Q1;2019
1;67;Bélgica;No;Si;No;No;No;9;4;206;1.250;690;5;3;3;3;9;3;7;1;3;Q1;2019
6;40;Otros;No;Si;No;No;No;7;4;338;698;632;10;4;1;4;10;4;7;2;2;Q1;2019
6;47;Otros;No;Si;No;No;No;7;2;457;943;300;8;2;2;4;10;3;10;1;2;Q1;2019
1;35;Reino Unido;No;Si;No;No;No;7;4;249;774;953;11;2;0;4;3;4;1;2;2;Q1;2019
6;33;Paises Bajos;No;No;Si;No;No;8;1;300;1.600;415;7;5;5;5;10;3;10;2;3;Q1;2019
6;32;Otros;No;No;Si;No;No;7;2;634;1.311;262;1;1;1;3;9;4;1;2;4;Q1;2019
1;36;Otros;No;No;Si;No;No;14;2;946;1.956;1.132;2;2;1;4;10;4;3;3;3;Q1;2019
6;39;Otros;No;No;No;No;Si;7;2;642;1.327;632;5;2;1;3;10;4;1;2;3;Q1;2019
6;28;Alemania;No;Si;No;No;No;8;2;1.155;3.722;223;2;8;2;3;9;3;1;3;2;Q1;2019
1;65;Bélgica;No;Si;No;No;No;9;2;610;1.772;478;6;5;1;1;2;3;7;2;2;Q1;2019
1;46;Bélgica;No;Si;No;No;No;10;4;72;1.000;1.000;10;20;20;3;10;4;3;2;1;Q1;2019
1;40;Bélgica;No;Si;No;No;No;7;2;1.024;2.976;335;8;7;2;3;9;4;1;2;2;Q1;2019
6;67;Paises Bajos;No;Si;No;No;No;8;2;500;2.000;225;4;12;12;3;4;3;7;3;2;Q1;2019
1;59;Reino Unido;No;Si;No;No;No;7;4;279;502;963;12;18;10;3;10;4;2;3;2;Q1;2019
1;45;España;No;Si;No;No;No;7;2;125;700;600;10;1;0;3;6;4;1;1;2;Q1;2019
1;27;España;No;Si;No;No;No;5;2;110;700;272;8;4;1;3;10;4;1;2;2;Q1;2019
6;39;Otros;No;No;Si;No;No;9;5;1.300;718;1.706;10;9;3;3;10;4;3;1;4;Q1;2019
6;45;Irlanda;No;Si;No;No;No;10;1;400;1.400;846;6;2;2;4;9;4;1;3;2;Q1;2019
1;40;Reino Unido;No;Si;No;No;No;5;3;78;641;210;2;3;1;3;10;4;1;3;2;Q1;2019
6;44;Reino Unido;No;No;Si;No;No;7;2;874;2.714;592;8;3;0;5;10;4;1;3;3;Q1;2019
1;43;Otros;Si;No;No;No;No;8;4;51;710;960;14;10;10;5;10;4;2;2;2;Q1;2019
1;50;España;Si;No;No;No;No;4;4;170;390;200;5;16;16;3;9;4;3;1;2;Q1;2019
1;32;España;No;Si;No;No;No;6;4;70;400;580;15;4;1;3;10;4;5;1;2;Q1;2019
6;55;España;No;Si;No;No;No;7;3;200;1.000;320;14;8;2;4;10;4;1;3;4;Q1;2019
1;44;España;No;No;No;Si;No;7;6;65;852;1.520;12;4;2;3;10;4;1;3;1;Q1;2019
1;28;España;Si;No;No;No;No;9;4;250;740;185;6;10;10;3;8;4;1;4;4;Q1;2019
1;43;España;No;No;No;Si;No;7;6;390;852;1.500;9;2;1;4;10;4;1;2;1;Q1;2019
6;28;Reino Unido;No;No;Si;No;No;7;2;466;1.449;539;6;6;3;3;8;1;1;1;4;Q1;2019
6;39;Alemania;No;Si;No;No;No;9;1;672;1.226;482;1;5;5;3;10;4;1;3;2;Q1;2019
6;48;Alemania;Si;No;No;No;No;7;6;120;400;320;6;3;1;3;5;1;1;2;1;Q1;2019
1;65;Noruega;No;Si;No;No;No;7;2;510;1.020;1.090;12;15;15;3;10;4;4;4;2;Q1;2019
6;32;Otros;No;No;Si;No;No;6;5;527;1.500;1.000;8;5;5;4;8;4;10;2;4;Q1;2019
6;54;España;No;Si;No;No;No;7;2;150;700;38;3;3;2;3;9;4;1;1;3;Q1;2019
1;53;España;No;Si;No;No;No;10;2;450;2.300;700;8;5;5;3;10;4;2;2;3;Q1;2019
1;52;España;Si;No;No;No;No;10;4;200;600;1.340;8;7;2;3;10;3;3;3;1;Q1;2019
1;53;España;No;No;No;Si;No;9;3;450;500;480;9;12;4;3;10;3;1;1;2;Q1;2019
6;49;España;No;Si;No;No;No;8;2;100;2.000;250;5;5;2;3;10;3;2;2;4;Q1;2019
6;56;España;Si;No;No;No;No;1;3;120;62;90;8;8;2;3;9;4;1;3;3;Q1;2019
6;41;España;No;Si;No;No;No;8;2;402;798;175;5;5;5;3;8;4;2;2;4;Q1;2019
6;53;Finlandia;Si;No;No;No;No;6;3;160;303;288;6;4;2;4;10;4;1;1;1;Q1;2019
6;46;Finlandia;No;No;Si;No;No;7;2;1.020;1.929;1.151;3;20;10;3;8;4;3;4;4;Q1;2019
1;71;Finlandia;No;Si;No;No;No;14;1;761;1.439;900;8;15;2;3;10;4;7;4;2;Q1;2019
1;74;Finlandia;No;Si;No;No;No;11;2;709;1.340;171;2;5;0;3;9;4;7;3;2;Q1;2019
6;64;Reino Unido;No;No;No;No;Si;7;2;347;1.078;291;3;3;0;4;9;3;7;2;2;Q1;2019
6;75;Finlandia;No;Si;No;No;No;7;3;328;621;421;4;1;1;3;7;4;7;4;2;Q1;2019
1;62;Suecia;Si;No;No;No;No;14;3;736;1.303;0;8;15;15;4;7;4;7;2;1;Q1;2019
1;23;Suecia;No;Si;No;No;No;6;3;361;639;100;8;1;0;3;8;4;6;1;5;Q1;2019
6;42;Otros;No;Si;No;No;No;33;4;719;1.274;1.147;8;4;3;3;7;3;1;2;1;Q1;2019
1;80;Alemania;No;Si;No;No;No;28;4;1.191;2.109;1.200;10;14;14;3;1;3;7;3;2;Q1;2019
6;56;Suecia;No;Si;No;No;No;7;2;747;1.322;237;3;5;5;4;10;3;2;2;2;Q1;2019
1;43;Reino Unido;No;Si;No;No;No;7;2;439;1.365;891;8;2;2;3;8;3;1;4;2;Q1;2019
6;36;Suecia;No;Si;No;No;No;10;5;452;801;952;8;1;1;5;10;3;1;4;2;Q1;2019
1;25;España;No;No;No;Si;No;7;6;10;500;600;13;4;0;3;8;4;6;1;4;Q1;2019
1;23;España;No;Si;No;No;No;5;5;100;200;200;12;1;1;4;10;3;2;1;2;Q1;2019
1;23;Alemania;Si;No;No;No;No;12;5;66;132;200;18;2;1;3;8;4;6;1;1;Q1;2019
6;29;España;No;Si;No;No;No;4;4;90;500;400;17;4;1;5;8;4;1;1;2;Q1;2019
1;24;Dinamarca;Si;No;No;No;No;7;2;257;485;98;7;2;2;3;9;3;1;3;1;Q1;2019
1;61;Dinamarca;No;Si;No;No;No;14;3;1.720;3.253;751;8;6;5;3;10;4;4;3;2;Q1;2019
6;67;Dinamarca;No;Si;No;No;No;14;3;647;1.224;531;8;10;10;3;10;3;7;3;2;Q1;2019
1;69;Dinamarca;No;Si;No;No;No;7;3;335;633;551;5;25;23;4;10;4;7;2;2;Q1;2019
6;75;Dinamarca;No;Si;No;No;No;14;3;414;783;421;8;8;7;3;10;4;7;3;2;Q1;2019
6;52;Dinamarca;No;Si;No;No;No;7;3;601;1.136;189;10;2;2;3;10;4;1;2;2;Q1;2019
1;65;Dinamarca;No;No;No;Si;No;7;4;583;1.102;900;8;3;2;3;10;4;7;4;2;Q1;2019
1;46;Dinamarca;No;Si;No;No;No;7;3;257;485;876;6;11;11;3;7;3;3;3;2;Q1;2019
1;75;Alemania;No;Si;No;No;No;11;4;520;949;532;5;11;6;3;10;4;1;2;2;Q1;2019
1;34;Alemania;No;No;Si;No;No;14;4;874;1.594;532;1;8;8;3;10;4;4;4;3;Q1;2019
6;60;Paises Bajos;No;Si;No;No;No;8;4;291;937;423;4;8;7;4;6;3;1;2;3;Q1;2019
6;68;Alemania;No;Si;No;No;No;10;2;484;884;232;5;4;4;3;10;2;1;2;2;Q1;2019
6;51;Alemania;Si;No;No;No;No;7;3;354;646;20;8;5;4;3;10;3;1;2;4;Q1;2019
1;71;Suiza;No;Si;No;No;No;7;4;505;955;400;8;8;7;3;8;3;7;3;2;Q1;2019
1;74;Suiza;No;Si;No;No;No;6;2;236;446;300;8;9;1;3;5;4;2;1;1;Q1;2019
6;21;Suiza;No;Si;No;No;No;7;2;662;1.251;836;8;3;3;5;10;3;1;2;1;Q1;2019
6;63;Suiza;No;Si;No;No;No;7;4;217;411;738;10;5;5;3;8;2;1;3;2;Q1;2019
6;67;Suiza;No;Si;No;No;No;14;2;352;665;322;5;2;2;3;10;4;1;2;2;Q1;2019
6;58;Reino Unido;No;No;No;Si;No;7;3;100;310;170;8;5;2;5;9;3;7;1;2;Q1;2019
6;60;Suiza;No;No;No;No;Si;7;4;123;232;430;7;10;6;4;10;4;1;4;2;Q1;2019
6;53;Suiza;No;Si;No;No;No;7;4;503;952;724;10;2;2;4;5;3;1;3;4;Q1;2019
6;28;España;No;No;No;Si;No;4;6;50;200;300;12;3;1;3;10;4;6;1;2;Q1;2019
6;58;Suiza;No;No;No;Si;No;7;3;285;538;591;9;5;2;4;10;4;10;4;2;Q1;2019
1;39;Suiza;No;No;No;No;Si;8;4;192;363;489;6;5;0;3;10;3;1;2;1;Q1;2019
1;73;Suiza;No;Si;No;No;No;7;1;775;1.465;196;2;12;8;4;6;4;7;4;2;Q1;2019
6;55;Suiza;No;Si;No;No;No;7;4;359;678;1.472;10;3;2;3;10;3;1;3;2;Q1;2019
1;40;Reino Unido;No;Si;No;No;No;7;2;248;772;91;10;20;20;3;10;4;2;2;1;Q1;2019
1;69;Suiza;No;Si;No;No;No;14;4;487;1.655;529;4;10;10;3;9;3;7;1;2;Q1;2019
1;35;Reino Unido;No;Si;No;No;No;14;4;223;1.449;1.679;4;8;8;3;10;4;1;3;2;Q1;2019
6;26;Otros;No;Si;No;No;No;33;1;500;2.000;4.000;8;2;0;4;8;4;1;3;2;Q1;2019
1;39;Suiza;No;No;Si;No;No;7;2;1.042;1.971;251;1;2;2;3;7;4;1;4;4;Q1;2019
1;79;Suiza;No;No;No;Si;No;7;2;243;459;300;5;2;2;5;10;2;7;2;2;Q1;2019
1;53;Reino Unido;No;No;No;Si;No;7;2;385;1.196;338;8;10;0;4;9;1;1;4;5;Q1;2019
1;56;España;Si;No;No;No;No;2;2;103;205;274;16;20;10;3;10;4;4;2;2;Q1;2019
6;56;España;Si;No;No;No;No;4;2;68;360;450;8;12;5;3;10;4;7;2;2;Q1;2019
1;67;España;Si;No;No;No;No;2;2;200;200;100;10;10;4;3;9;4;1;2;4;Q1;2019
1;63;España;Si;No;No;No;No;8;2;110;600;400;10;5;2;3;10;3;1;2;3;Q1;2019
6;30;España;No;Si;No;No;No;6;3;200;600;310;8;3;1;5;10;4;1;2;2;Q1;2019
6;66;Reino Unido;No;Si;No;No;No;7;2;557;1.561;680;2;8;8;3;10;4;7;2;2;Q1;2019
6;66;Noruega;No;Si;No;No;No;14;4;282;534;893;10;13;8;4;10;4;7;2;2;Q1;2019
1;30;Otros;Si;No;No;No;No;10;4;78;669;448;8;3;1;5;10;4;2;2;3;Q1;2019
1;32;Reino Unido;No;Si;No;No;No;5;2;195;606;125;3;4;4;3;10;4;1;4;2;Q1;2019
1;29;Reino Unido;Si;No;No;No;No;5;4;42;290;159;10;6;6;4;10;4;1;2;2;Q1;2019
6;72;Noruega;No;Si;No;No;No;6;4;342;647;520;8;8;8;5;10;4;7;4;2;Q1;2019
1;62;Noruega;Si;No;No;No;No;14;4;692;1.308;300;6;6;4;2;8;3;7;1;1;Q1;2019
6;70;Noruega;No;Si;No;No;No;13;4;1.224;1.071;1.323;5;13;12;3;10;3;7;4;2;Q1;2019
1;89;Noruega;No;Si;No;No;No;14;6;706;1.335;200;8;10;0;3;8;4;7;3;2;Q1;2019
1;28;Noruega;No;Si;No;No;No;7;1;406;769;703;6;4;4;4;10;4;1;2;1;Q1;2019
6;58;Noruega;No;Si;No;No;No;7;2;724;1.369;301;6;6;6;4;9;2;1;3;2;Q1;2019
6;52;Noruega;No;Si;No;No;No;7;3;388;734;570;14;3;3;3;10;4;1;4;4;Q1;2019
6;66;Alemania;No;Si;No;No;No;5;5;200;450;550;6;20;12;3;10;4;7;2;2;Q1;2019
1;72;Paises Bajos;Si;No;No;No;No;10;4;200;100;400;2;25;25;3;8;3;7;1;1;Q1;2019
1;56;Reino Unido;No;Si;No;No;No;7;2;521;1.618;427;1;15;4;4;10;3;7;3;2;Q1;2019
1;48;Noruega;No;Si;No;No;No;7;1;1.428;1.836;1.351;6;2;2;3;10;4;4;4;2;Q1;2019
6;26;Noruega;No;No;No;No;Si;11;4;612;1.326;420;2;10;10;3;6;4;6;1;1;Q1;2019
1;75;Noruega;No;Si;No;No;No;9;2;510;1.530;194;10;8;3;3;6;4;7;2;1;Q1;2019
1;81;Noruega;No;No;Si;No;No;13;2;953;1.802;223;0;20;18;4;9;4;1;2;4;Q1;2019
1;69;Noruega;No;Si;No;No;No;13;5;224;2.448;430;2;4;2;3;10;3;7;2;1;Q1;2019
1;62;Noruega;No;Si;No;No;No;6;4;988;1.868;1.200;10;12;10;3;6;4;4;4;2;Q1;2019
1;68;España;No;Si;No;No;No;21;2;375;3.800;1.500;14;5;3;4;10;3;3;4;2;Q1;2019
1;72;Noruega;No;No;No;Si;No;14;3;469;1.330;695;12;7;5;4;7;4;7;2;1;Q1;2019
1;68;Alemania;No;Si;No;No;No;14;5;320;1.800;900;5;7;2;3;10;4;7;1;2;Q1;2019
1;34;Alemania;No;No;No;Si;No;9;3;296;539;500;8;4;4;3;10;4;7;3;2;Q1;2019
1;56;Alemania;No;Si;No;No;No;7;4;120;280;750;10;6;4;3;9;4;7;2;2;Q1;2019
1;56;España;Si;No;No;No;No;2;2;138;400;74;12;20;9;3;10;3;1;2;3;Q1;2019
6;27;España;No;Si;No;No;No;7;2;210;990;390;8;7;1;4;10;4;1;2;2;Q1;2019
1;42;España;No;Si;No;No;No;4;4;180;150;420;10;3;1;4;7;3;1;3;4;Q1;2019
1;43;Alemania;No;Si;No;No;No;17;3;874;1.594;703;8;12;3;3;8;4;3;4;2;Q1;2019
1;65;Alemania;No;Si;No;No;No;5;1;484;884;323;8;1;0;4;10;4;7;2;3;Q1;2019
6;58;Alemania;Si;No;No;No;No;14;3;610;1.113;342;1;9;0;3;10;4;1;2;1;Q1;2019
1;54;Alemania;Si;No;No;No;No;5;2;194;354;310;10;20;20;3;10;4;7;3;1;Q1;2019
1;53;Alemania;No;No;Si;No;No;7;2;220;1.700;250;1;4;4;4;10;4;3;3;2;Q1;2019
6;55;Alemania;No;Si;No;No;No;7;2;484;884;632;5;2;2;4;10;3;2;2;2;Q1;2019
1;43;Reino Unido;No;No;No;Si;No;7;4;167;418;560;10;3;0;3;10;4;1;1;1;Q1;2019
1;79;Reino Unido;No;Si;No;No;No;7;4;290;1.600;600;8;10;10;3;10;4;7;1;2;Q1;2019
6;56;Reino Unido;No;Si;No;No;No;7;3;385;1.196;551;8;3;2;3;10;1;2;1;2;Q1;2019
6;34;Reino Unido;No;Si;No;No;No;7;2;334;2.230;1.119;4;9;9;4;10;4;2;4;2;Q1;2019
1;49;Reino Unido;No;Si;No;No;No;7;2;100;758;224;6;10;2;3;9;4;2;2;2;Q1;2019
1;63;Reino Unido;No;No;Si;No;No;7;4;168;521;987;10;4;1;3;6;1;7;1;4;Q1;2019
1;57;Reino Unido;No;Si;No;No;No;6;4;237;471;1.002;8;4;2;3;7;4;2;3;2;Q1;2019
6;30;Alemania;No;No;No;No;Si;7;4;296;541;1.497;12;1;1;5;10;3;4;1;1;Q1;2019
1;32;Alemania;No;Si;No;No;No;11;7;200;550;415;11;2;2;3;8;4;1;1;2;Q1;2019
